Wavelength shift,Background,Response,Shot,Fit
Angstroms,a.u.,a.u.,a.u.,a.u.
-1.82451253057,57.0266666667,43.8229300938,308.19,311.640166298
-1.72661253057,47.0266666667,48.9792817737,441.19,336.997131768
-1.62881253057,51.0266666667,55.0988777358,444.19,372.704118397
-1.53101253057,27.0266666667,62.4462803015,570.19,423.563572801
-1.43321253057,66.0266666667,71.3749514458,668.19,495.744954201
-1.33541253057,100.026666667,82.3760592504,695.19,596.021112138
-1.23761253057,56.0266666667,96.1486704718,752.19,729.809101065
-1.13981253057,73.0266666667,113.715831216,931.19,898.09995724
-1.04201253057,116.026666667,136.624586862,1033.19,1094.57680848
-0.944212530573,126.026666667,167.307802225,1302.19,1305.29530738
-0.846412530574,137.026666667,209.777802232,1719.19,1512.62373598
-0.748612530574,145.026666667,271.051366826,1553.19,1702.39357463
-0.650912530575,236.026666667,364.191841723,1648.19,1870.91780491
-0.553112530574,276.026666667,516.12706844,1651.19,2030.27808107
-0.455312530574,532.026666667,783.568664008,1888.19,2213.54307681
-0.357512530573,1156.02666667,1276.76435559,2722.19,2482.22590828
-0.259712530574,2159.02666667,2136.02558263,3315.19,2911.77281383
-0.161912530574,3606.02666667,3332.78785645,3739.19,3494.15816013
-0.0642125305744,4470.02666667,4378.74393435,4040.19,3997.39401944
0.0335874694256,4291.02666667,4552.46044569,3936.19,4074.46035561
0.131387469426,3610.02666667,3711.56458143,3372.19,3654.00663077
0.229187469427,2622.02666667,2485.56572359,2929.19,3033.18832936
0.326887469425,1829.02666667,1501.40974778,2479.19,2505.67661334
0.424687469427,961.026666667,906.885428163,2112.19,2134.07514197
0.522487469426,509.026666667,583.507310134,2197.19,1855.52238252
0.620187469426,343.026666667,403.729860917,2160.19,1609.38937098
0.717987469425,200.026666667,295.927280741,1405.19,1371.02189434
0.815787469425,141.026666667,226.487962389,925.19,1141.68505923
0.913487469425,88.0266666667,179.128022125,638.19,933.119133341
1.01128746943,121.026666667,145.277534738,572.19,756.434377256
1.10898746942,185.026666667,120.266941359,481.19,616.599242496
1.20678746943,300.026666667,101.215759338,492.19,511.852515976
1.30448746943,194.026666667,86.3907735775,407.19,436.344872502
1.40228746943,66.0266666667,74.6013539052,344.19,382.981222343
1.49998746943,84.0266666667,65.0873856457,281.19,345.381479078
1.59778746943,86.0266666667,57.2821187738,324.19,318.572685769
1.69548746943,60.0266666667,50.8109788233,411.19,299.037870413
1.79328746943,26.0266666667,45.375127052,464.19,284.397128103
1.89098746943,44.0266666667,40.7734006713,413.19,273.102630905
1.98868746943,44.0266666667,36.8392069595,251.19,264.145041
2.08648746943,70.0266666667,33.4459487504,245.19,256.867220561
2.18418746943,128.026666667,30.5044090405,237.19,250.838047077
2.28188746943,56.0266666667,27.9351316369,199.19,245.760405107
2.37968746943,50.0266666667,25.6755943773,162.19,241.426366702
2.47738746943,52.0266666667,23.6817970629,227.19,237.688688497
2.57508746943,24.0266666667,21.9118183074,360.19,234.435107873
2.67278746943,23.0266666667,20.3333311586,339.19,231.580981247
2.77048746943,28.0266666667,18.9196472898,191.19,229.060443123
2.86828746943,37.0266666667,17.6473409506,342.19,226.820743601
2.96598746943,39.0266666667,16.5004252021,452.19,224.821217645
3.06368746943,37.0266666667,15.4618888609,269.19,223.027111257
